index;Provincia;Municipio;Direccion;Estacion;FECHA-HORA;CO;NO2;O3;PART;SO2;SH2
95; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-16:00;802;14;;14;3;
96; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-16:10;782;15;;14;3;
97; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-16:20;755;14;;14;3;
98; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-16:30;779;15;;14;3;
99; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-16:40;791;15;;14;4;
100; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-16:50;782;17;;14;3;
101; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-17:00;770;15;;14;3;
102; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-17:10;849;17;;14;3;
103; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-17:20;807;20;;14;3;
104; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-17:30;775;24;;14;3;
105; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-17:40;776;18;;14;3;
106; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-17:50;799;20;;14;3;
107; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-18:00;839;25;;14;3;
108; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-18:10;811;26;;15;4;
109; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-18:20;836;23;;15;3;
110; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-18:30;808;23;;15;3;
111; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-18:40;845;28;;15;3;
112; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-18:50;781;20;;16;3;
113; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-19:00;796;22;;16;3;
114; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-19:10;815;22;;17;3;
115; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-19:20;799;23;;16;3;
116; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-19:30;823;25;;17;3;
117; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-19:40;838;28;;18;3;
118; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-19:50;861;32;;18;3;
119; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-20:00;888;41;;18;3;
120; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-20:10;998;49;;18;3;
121; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-20:20;1177;72;;18;3;
122; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-20:30;1102;77;;18;3;
123; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-20:40;1045;71;;18;3;
124; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-20:50;1082;70;;19;3;
125; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-21:00;1173;78;;20;3;
126; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-21:10;1113;76;;20;3;
127; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-21:20;1000;59;;21;3;
128; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-21:30;898;40;;23;3;
129; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-21:40;879;24;;24;3;
130; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-21:50;858;25;;25;3;
131; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-22:00;842;24;;26;3;
132; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-22:10;825;25;;27;3;
133; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-22:20;821;21;;28;3;
134; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-22:30;882;26;;28;3;
135; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-22:40;852;23;;28;3;
136; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-22:50;772;19;;28;3;
137; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-23:00;756;16;;28;3;
138; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-23:10;765;19;;28;3;
139; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-23:20;762;19;;28;3;
140; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-23:30;762;15;;28;3;
141; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-23:40;772;13;;28;3;
142; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-23:50;774;10;;27;2;
143; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;16/03/21-00:00;806;10;;27;3;
0; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-00:10;144;14;49;25;4;
1; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-00:20;118;11;51;25;4;
2; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-00:30;83;9;52;25;4;
3; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-00:40;98;10;51;28;4;
4; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-00:50;114;10;49;24;4;
5; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-01:00;108;10;49;27;4;
6; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-01:10;79;16;43;18;4;
7; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-01:20;92;10;47;16;4;
8; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-01:30;85;9;44;14;4;
9; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-01:40;94;8;46;10;4;
10; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-01:50;100;11;44;13;4;
11; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-02:00;76;7;45;10;4;
12; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-02:10;109;14;36;7;4;
13; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-02:20;99;11;45;15;4;
14; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-02:30;111;8;47;10;4;
15; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-02:40;110;8;46;16;4;
16; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-02:50;103;8;45;17;4;
17; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-03:00;88;9;44;9;4;
18; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-03:10;96;8;47;13;4;
19; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-03:20;75;8;50;7;4;
20; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-03:30;84;7;56;6;4;
21; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-03:40;79;17;49;9;4;
22; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-03:50;82;10;48;7;4;
23; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-04:00;92;8;54;9;4;
24; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-04:10;80;8;53;10;4;
25; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-04:20;61;10;41;4;4;
26; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-04:30;72;10;44;7;4;
27; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-04:40;82;9;48;8;4;
28; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-04:50;89;6;49;8;4;
29; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-05:00;76;10;47;10;4;
30; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-05:10;89;12;45;15;4;
31; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-05:20;95;10;47;11;4;
32; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-05:30;100;8;47;8;4;
33; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-05:40;98;10;43;18;4;
34; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-05:50;65;12;42;15;4;
35; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-06:00;158;15;39;12;4;
36; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-06:10;172;17;37;18;4;
37; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-06:20;109;19;33;15;4;
38; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-06:30;110;25;31;11;4;
39; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-06:40;133;22;33;16;4;
40; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-06:50;185;33;24;18;4;
41; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-07:00;175;30;24;11;4;
42; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-07:10;241;35;22;15;4;
43; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-07:20;403;38;20;27;4;
44; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-07:30;358;38;19;34;4;
45; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-07:40;417;63;15;41;5;
46; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-07:50;427;53;12;51;5;
47; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-08:00;511;51;8;48;5;
48; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-08:10;392;43;8;43;5;
49; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-08:20;428;43;8;49;5;
50; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-08:30;412;52;8;45;5;
51; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-08:40;413;57;12;40;5;
52; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-08:50;454;50;14;41;5;
53; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-09:00;341;49;17;45;5;
54; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-09:10;349;44;19;40;5;
55; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-09:20;269;43;23;37;5;
56; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-09:30;304;42;31;40;4;
57; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-09:40;232;45;33;37;5;
58; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-09:50;218;45;39;34;5;
59; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-10:00;204;30;47;34;4;
60; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-10:10;191;28;50;27;4;
61; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-10:20;207;36;51;29;5;
62; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-10:30;191;21;57;22;5;
63; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-10:40;255;26;52;24;4;
64; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-10:50;166;23;60;23;4;
65; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-11:00;201;27;58;21;4;
66; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-11:10;209;27;55;22;4;
67; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-11:20;198;25;63;19;4;
68; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-11:30;192;16;64;18;4;
69; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-11:40;186;28;60;18;4;
70; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-11:50;205;21;66;18;4;
71; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-12:00;200;20;66;15;4;
72; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-12:10;188;22;67;19;4;
73; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-12:20;198;27;68;22;4;
74; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-12:30;174;28;66;22;5;
75; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-12:40;273;34;66;26;4;
76; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-12:50;232;40;63;25;4;
77; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-13:00;213;27;74;22;4;
78; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-13:10;176;34;73;23;5;
79; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-13:20;166;28;78;23;4;
80; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-13:30;165;24;82;21;5;
81; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-13:40;186;23;83;15;4;
82; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-13:50;220;36;78;13;4;
83; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-14:00;210;30;82;13;4;
84; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-14:10;299;32;74;16;4;
85; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-14:20;541;33;83;16;4;
86; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-14:30;250;26;85;15;4;
87; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-14:40;196;40;88;14;4;
88; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-14:50;285;33;81;18;4;
89; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-15:00;156;30;86;18;4;
90; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-15:10;183;24;87;18;4;
91; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-15:20;285;21;92;17;4;
92; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-15:30;188;30;85;14;4;
93; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-15:40;185;33;88;19;4;
94; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-15:50;182;25;90;21;4;
95; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-16:00;176;32;86;19;4;
96; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-16:10;215;37;87;19;4;
97; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-16:20;157;23;98;14;4;
98; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-16:30;192;31;86;11;4;
99; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-16:40;150;35;91;13;4;
100; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-16:50;215;29;91;15;4;
101; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-17:00;218;33;86;15;5;
102; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-17:10;200;28;94;16;4;
103; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-17:20;225;37;85;13;4;
104; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-17:30;144;31;90;14;4;
105; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-17:40;211;37;83;17;4;
106; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-17:50;266;47;76;18;5;
107; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-18:00;218;37;82;20;4;
108; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-18:10;175;40;83;16;4;
109; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-18:20;290;54;69;19;4;
110; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-18:30;334;48;74;24;4;
111; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-18:40;197;39;84;21;4;
112; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-18:50;186;31;85;19;4;
113; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-19:00;292;56;61;16;4;
114; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-19:10;344;58;65;15;4;
115; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-19:20;537;67;50;15;4;
116; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-19:30;441;71;45;17;4;
117; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-19:40;399;85;37;19;5;
118; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-19:50;450;99;32;22;4;
119; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-20:00;609;85;33;25;5;
120; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-20:10;773;96;19;26;5;
121; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-20:20;871;112;8;30;6;
122; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-20:30;671;103;10;36;6;
123; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-20:40;720;107;7;35;6;
124; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-20:50;642;103;7;35;6;
125; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-21:00;395;80;18;37;5;
126; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-21:10;463;76;18;38;5;
127; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-21:20;303;58;31;43;4;
128; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-21:30;407;50;31;45;5;
129; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-21:40;382;45;36;45;5;
130; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-21:50;315;47;33;40;5;
131; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-22:00;405;53;24;41;5;
132; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-22:10;338;42;32;36;4;
133; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-22:20;220;47;28;39;4;
134; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-22:30;292;51;25;39;4;
135; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-22:40;167;44;32;38;4;
136; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-22:50;204;32;42;30;4;
137; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-23:00;182;27;36;23;4;
138; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-23:10;130;23;45;20;4;
139; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-23:20;163;36;37;27;4;
140; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-23:30;110;24;40;22;4;
141; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-23:40;107;35;38;31;4;
142; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;15/03/21-23:50;93;22;45;22;4;
143; SEVILLA; SEVILLA; TORNEO-CARTUJA;  TORNEO;16/03/21-00:00;66;29;48;25;4;
0; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-00:10;233;12;42;10;;
1; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-00:20;233;11;41;10;;
2; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-00:30;233;10;39;10;;
3; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-00:40;233;11;38;10;;
4; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-00:50;235;16;36;26;;
5; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-01:00;233;12;41;13;;
6; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-01:10;248;9;38;14;;
7; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-01:20;281;8;42;12;;
8; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-01:30;248;5;50;11;;
9; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-01:40;239;3;57;8;;
10; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-01:50;225;2;58;8;;
11; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-02:00;233;2;59;6;;
12; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-02:10;233;4;59;5;;
13; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-02:20;233;3;59;5;;
14; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-02:30;261;2;59;5;;
15; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-02:40;228;3;55;5;;
16; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-02:50;233;5;55;6;;
17; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-03:00;233;5;53;6;;
18; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-03:10;233;5;53;7;;
19; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-03:20;232;4;54;7;;
20; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-03:30;233;3;54;6;;
21; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-03:40;233;3;52;6;;
22; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-03:50;272;5;51;7;;
23; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-04:00;269;5;50;8;;
24; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-04:10;255;5;47;8;;
25; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-04:20;247;5;45;9;;
26; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-04:30;233;5;44;9;;
27; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-04:40;262;5;44;10;;
28; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-04:50;233;5;42;10;;
29; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-05:00;233;6;40;9;;
30; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-05:10;278;7;38;10;;
31; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-05:20;247;8;36;10;;
32; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-05:30;244;8;37;10;;
33; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-05:40;297;7;36;11;;
34; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-05:50;257;9;37;10;;
35; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-06:00;284;11;36;9;;
36; SEVILLA; SEVILLA; AVDA. DE LOS CONQUISTADORES, S/N;  SANTA CLARA;15/03/21-06:10;306;13;36;10;;
